uniprot_id,value
P20393,0.0030816897365438024
P11362,0.0030627794415283398
Q15691,0.0030532314309901975
Q08484,0.0030441586562476317
Q15393,0.003018049345414603
Q9Y265,0.0030161560841357165
Q02363,0.003013976111254749
P20029,0.0030053613607108486
P00519,0.003005032246694997
O94762,0.002999425676264313
Q62120,0.0029924254827080935
Q9H6L5,0.002991491709627196
P10809,0.0029627038982634854
Q9NRM7,0.002956467592057194
P11940,0.0029377763396601078
O95835,0.0029330671932275084
P24941,0.002931402720491856
P51665,0.0029077569232996417
P88987,0.0028860654059819717
O41958,0.0028524848452171053
P02786,0.0028388158050704822
O75164,0.0028265332722895047
Q61598,0.002819694395722185
P50570,0.002815977844580778
P51608,0.0028116545146766353
Q9CPX6,0.0027931642694787617
P35637,0.0027753021504030354
P26196,0.0027436035831747223
P42684,0.002725186195276603
P10415,0.0027108396195112236
P41182,0.002707743900020235
Q9Y676,0.0027077120641935204
P29353,0.002702431091958745
P14735,0.002695562806002382
Q14686,0.002680574272572026
P00441,0.0026744316832673057
Q96A65,0.002673348580093397
P14784,0.002672515423805774
Q9UNN8,0.002672098845661963
P29466,0.00266870502529095
P35606,0.0026560529124820477
P46531,0.002650284744822924
P49023,0.0026405513697144315
P78527,0.0026202275048289795
P08238,0.00259474758348436
P70380,0.002582766114134756
Q13586,0.0025816283636317305
O95786,0.002572734339529154
P08069,0.002553856091153023
P55072,0.0025441408105666566
P01111,0.00252959029235187
P60228,0.00252714156083159
P12830,0.0025222816504176797
P52803,0.0025202944893117315
P11802,0.002510981810707101
P48023,0.0024707501097782107
O60880,0.0024616082241877566
Q9H0U6,0.0024610027417627097
Q9UER7,0.0024490798499945585
Q9UJX5,0.0024333023592900617
P42866,0.002426889844356098
Q13114,0.0024241450845274293
Q92831,0.0024218866762976466
Q14155,0.002415503268902315
P13501,0.0024107113599691364
P15056,0.0023933248063251608
Q9BYM8,0.0023791286156403897
Q15768,0.0023782601521995152
O15105,0.002377930619367898
P27694,0.0023740684683158458
Q86WJ1,0.0023533692874711074
O94986,0.0023499204401278154
Q7KZI7,0.002349382905941035
P29067,0.0023488107653286522
P17181,0.002348581879479179
P25116,0.002339169593128127
P35269,0.0023324712904353533
P23193,0.002324326543202301
Q9GZX7,0.0023085023696768625
Q15291,0.0023021435163589963
P08581,0.002296755961148201
Q8BMD2,0.0022914306372021614
P16333,0.00229051503522393
P06239,0.0022896220268094265
Q96D31,0.0022843887834008187
P35221,0.0022746392753366872
O41951,0.0022652403046829455
Q13415,0.002252402405943363
P63146,0.002243346020061855
Q09028,0.0022290467587778866
Q96P20,0.0022248522371339247
P29375,0.002210202611428757
O94888,0.002207525124681839
Q15642,0.0021929931326204
Q07889,0.0021906488016950735
Q6FHM2,0.002180150017607178
Q7LG56,0.002178513011124492
Q86YC2,0.0021706277770840166
O88522,0.0021607082660068722
P25118,0.0021607082660068722
Q8VDS3,0.002156839683391109
P55854,0.00215306210179713
P68400,0.002147028868354747
Q2KRY9,0.0021322767717477714
P04899,0.0021306697963232556
P15976,0.0021284725209492796
O00303,0.0021165246061798162
P50395,0.0021136964295261104
P20338,0.002106834755093856
Q15910,0.002082545657154095
Q15154,0.002081891678967832
P14866,0.00208172461954717
P35609,0.002069318595888818
P61586,0.002064731518370309
O95365,0.0020575198203707464
Q13322,0.0020484520424268768
P84022,0.0020305595358508727
P17844,0.0020275954197433604
P08393,0.002017394982081533
Q00403,0.0020108416870642095
P13861,0.002007009911131054
Q6P2Q9,0.0020054904999354303
P01579,0.0020054904999354303
P50549,0.002005073921791619
P84090,0.0019978794226935474
Q15545,0.001989405359513936
P18850,0.0019881029146590823
Q96MT8,0.001985956310370213
P68135,0.001983287774040576
Q5ZWZ3,0.0019829652259386083
Q07820,0.001976871861747181
O15550,0.0019737267121534077
P37198,0.001969471263327021
Q96QF0,0.0019692168302504003
Q99708,0.0019687992251238963
Q6NYC1,0.001941843701133672
Q9UHD2,0.0019349617675033454
P02768,0.001930825952022487
Q92945,0.0019223402590876544
P35918,0.0019164191065612988
Q9GZV8,0.0019097572633357011
Q13009,0.0019042336913250315
P49336,0.0019003711988854477
Q7L7L0,0.00189035117370287
P53041,0.0018897333732932722
Q60598,0.001889425986090816
O00444,0.001885685844270452
Q9BXL7,0.0018850484793154964
Q8TDG4,0.0018844011302705376
O14746,0.0018771527272242316
P23769,0.0018745166723725677
Q8IWZ6,0.0018703398241601324
Q08209,0.0018644675565700356
P62837,0.0018511352538826144
Q9UPY3,0.0018374019749701088
O41932,0.0018340071592070461
P05556,0.001825991941604027
P54132,0.0018192848340497006
Q14152,0.0018141975382105833
O95831,0.001813744184788816
P88991,0.001809870093725658
Q14676,0.0018067031607121907
P12956,0.0017997848222946334
O75376,0.0017841486355949733
Q8N720,0.0017824560524551038
Q9ULR0,0.0017756920494704964
Q9UNK0,0.0017753297510081738
P29475,0.0017607983967983238
Q13315,0.0017574979756696263
Q00653,0.0017521629938399197
Q9Y6D6,0.0017508147560637514
P26368,0.0017450874670838883
P20340,0.0017437317825201395
P21980,0.001724615776134129
O41941,0.0017182068163336805
O15350,0.0017101248504176206
P70280,0.0016952697933985664
Q14164,0.001695042670553671
O96017,0.0016924647766558378
P06748,0.0016917594389698966
P05019,0.0016882533066693043
P40337,0.0016856696442405896
P88983,0.0016835719793420073
P51677,0.0016788516896601672
Q9NZN8,0.0016736732033169042
Q8NHY2,0.0016721446692577826
O15269,0.0016717003192377171
Q9BQS8,0.0016716447754852092
Q9P0L0,0.0016713115129701605
P13725,0.0016713115129701605
Q9H307,0.0016713115129701605
P01241,0.0016713115129701605
Q6NW40,0.0016713115129701605
P22736,0.0016700315700851323
Q13158,0.0016444230431680459
P62258,0.0016404218721423375
O15169,0.0016351929063953086
O00221,0.0016340901129217483
Q13469,0.0016304541622403444
O60784,0.0016283327049616922
Q13291,0.0016180594284427288
O95721,0.0016176898436469141
Q16620,0.0016134797885557813
P62330,0.0016124549691869164
Q9H0U4,0.0016045784596524972
O95163,0.001598896600966962
P27361,0.0015967916694617744
Q14789,0.0015899692840996623
O43561,0.001586059163588475
Q9NVI1,0.0015708654291810313
Q92973,0.0015663180409025462
Q9GZR7,0.0015449440004310273
Q9HAU4,0.0015445713404670534
P34932,0.0015444632529516664
Q60803,0.0015414466539039919
P63010,0.0015369949331183225
Q9UKT4,0.0015333040635373948
P28482,0.001532842526396922
Q13873,0.0015296944444999773
Q92558,0.001529055067118913
P49407,0.001521639495409494
Q9BZS1,0.0015184867039668797
P55055,0.001513000562864131
P37173,0.001512459380399996
Q12906,0.0015067264879369312
Q9ULT6,0.0015025211797504373
Q96KR1,0.0014986791373807094
P78352,0.0014879687640390806
P08631,0.0014798474359213473
P17301,0.0014769481698725388
O00482,0.0014726596960797469
Q92833,0.0014726500125209069
P22460,0.0014670980754933856
Q92905,0.0014598431980548466
Q6ZW61,0.001459155834325917
Q96NY8,0.0014557265183278128
O00401,0.0014536095519675706
P46940,0.0014524881599203838
O76064,0.0014516082591377493
P22692,0.0014407688171229065
P14625,0.0014370336099009903
Q12879,0.0014342673120055775
P19338,0.0014294292713678625
P32248,0.0014256170764332676
P23025,0.0014208915556157978
P32780,0.001417493540714143
O60934,0.0014116920034019877
P13693,0.0014064453380388258
P46109,0.001404327454101526
P09769,0.0014012412183868142
P02750,0.0014003994870187104
P17813,0.001400357829204329
P10600,0.001400357829204329
O43679,0.0013955764247130876
O43255,0.0013904483040450277
Q64729,0.0013855673922524134
Q9UHB6,0.0013829173205794811
P19022,0.0013818058400469572
Q9Y294,0.0013801789053111586
P49736,0.0013761153204105091
Q14524,0.001370124753254948
Q13596,0.0013670182230786096
Q92797,0.0013650640905473173
Q13541,0.001360620100202664
P15927,0.0013602612488423994
Q9Y613,0.0013579065962238649
P61244,0.0013439974282309052
Q9UKE5,0.0013433910345674635
P22087,0.0013408266340444543
Q8WUF5,0.001340093986091898
Q9UBU8,0.0013378823666637505
Q9QZH6,0.0013378823666637505
Q13094,0.0013377990510349883
P24468,0.0013377990510349883
P02511,0.0013377990510349883
Q7KZF4,0.0013377990510349883
P42702,0.001337715735406226
Q9BV86,0.001337715735406226
O15503,0.001337632419777464
Q8NG31,0.0013375472801188388
Q13424,0.0013375074463343206
Q96G28,0.0013374657885199394
P97798,0.0013373824728911772
P15260,0.0013373824728911772
Q924X6,0.0013373824728911772
P97879,0.0013373824728911772
P08575,0.0013373824728911772
P35249,0.0013373824728911772
P27870,0.0013373824728911772
Q9QXG4,0.0013373824728911772
P26358,0.0013338715652408547
P36941,0.0013272113188839275
Q9UKV5,0.0013272102562200932
P63104,0.001323126820182444
P49716,0.0013210767740212005
Q13950,0.0013168155748442588
P05771,0.0013163696974636315
P61956,0.0013035931397810878
O75533,0.0013030006650851128
O15160,0.001301182845989907
Q6NZ36,0.0013004552875735247
Q17R98,0.001300277545669719
P52732,0.0012977831252285216
P23508,0.0012943938499282394
P25942,0.0012931539144848026
Q9UBV2,0.0012871312956192946
P37231,0.0012794981867017465
Q15303,0.0012715790515273725
P48995,0.001269996829299742
Q12931,0.0012593551014142888
O43156,0.001254695770168836
Q9Y4R8,0.001254695770168836
Q16576,0.0012500341069575647
P61024,0.0012481376717304996
O41952,0.0012443782641322922
Q61686,0.0012235728487798069
Q9Y2T1,0.001218669462180854
P13747,0.0012178577772426165
O60306,0.0012136398329690634
P43405,0.0012098307890917022
Q9HC52,0.001209532502896434
P08138,0.0012035578962210902
P10147,0.0012019007693542865
Q96I25,0.001196306084451574
Q13191,0.0011951988823805115
P18848,0.0011902118112918796
Q9NUX5,0.0011856218404590454
Q15554,0.0011848764675280545
P70168,0.001174130537903805
O43463,0.00116888755950609
Q15797,0.0011678579237594322
Q15382,0.0011607711169885624
Q14643,0.0011586346142100253
Q07912,0.001158003332285675
Q96R06,0.0011557008128644751
P51668,0.0011530143266561155
Q13155,0.001151206393418
P50750,0.0011484767395657145
Q86UP2,0.0011475075767981059
P29320,0.0011445060865676177
O41969,0.0011294674304310542
Q13233,0.0011247233628092052
P01730,0.0011228200969182454
P42338,0.0011142654640246676
P78371,0.0011122603058962002
P80098,0.0011117883831184305
Q9UNH7,0.0011012291083261632
Q9BWF3,0.001098069942622579
P12644,0.0010952172122297933
O35625,0.0010928492825987388
P38919,0.0010911696382837886
O15294,0.0010861239834704898
Q8N726,0.0010850533267686847
Q93008,0.001084275053821253
O00267,0.001079589019116365
Q6P5F9,0.0010763191874206038
Q12778,0.0010747311478350537
P25789,0.0010744552171953747
P88992,0.0010734202376151297
Q13131,0.001070703055670884
P30681,0.0010664059233272218
P42768,0.0010642592624578251
O94776,0.0010638003437235491
O00459,0.0010634336777620391
Q969H0,0.0010632152725131737
Q15185,0.0010609654413922167
O95983,0.001057188414225813
Q60841,0.0010529082990119172
Q8Y6A8,0.0010472081386388497
P51681,0.0010458280960944518
Q9UL03,0.001036153469331679
Q00534,0.0010278944238909329
Q96CS3,0.0010272801216536004
Q9P2Y5,0.0010188322842669118
P60900,0.0010184943529222184
O00716,0.0010149348592669732
P62753,0.0010074722858238732
P54619,0.0010064487492728706
Q13507,0.0010056057532218845
Q9UN37,0.0010053615495566163
Q96JG6,0.0010039949843991484
P00740,0.0010035367484409563
Q9NPP4,0.0010035367484409563
O75943,0.0010035367484409563
O15355,0.0010035367484409563
P31785,0.0010035367484409563
Q9GZV9,0.0010035367484409563
P27487,0.001003453432812194
P41220,0.001003453432812194
Q15139,0.001003453432812194
Q9UFF9,0.001003453432812194
Q13426,0.001003453432812194
Q9HD67,0.001003453432812194
Q99062,0.001003453432812194
P33176,0.001003453432812194
P42224,0.001003453432812194
Q04205,0.001003453432812194
P57729,0.0010032868015546696
Q9P1Z3,0.0010032868015546696
P02749,0.0010032868015546696
P13569,0.0010032868015546696
Q15223,0.0010032868015546696
Q9Y2Q5,0.0010032243148330978
P68036,0.0009946685314176575
P61006,0.0009911708962224142
P52292,0.0009909201902922602
Q7LBR1,0.000990206948038229
Q13185,0.0009897093441035012
Q9UQB8,0.000985298327933924
Q9BXM7,0.0009812811698096877
P62820,0.000977384476303254
P01374,0.0009758690141648348
Q15047,0.0009755898766421057
P49321,0.0009727753248956699
P13500,0.0009673182184276358
P55040,0.0009620262252474998
P07948,0.0009595367949255691
P13236,0.0009566543736704603
P10599,0.0009558419765367981
P33981,0.0009509950524772031
P53618,0.0009488656458436266
P0C0S8,0.0009485729237202378
Q9UK97,0.0009417129965049396
P32246,0.0009400960556961187
O60563,0.0009379394563452442
P52434,0.0009361457842568564
Q13098,0.0009357162375237676
Q9BT78,0.0009357162375237676
P04062,0.0009245439644866022
O14786,0.0009183883908286058
O14964,0.0009172991145884823
P62161,0.0009146754081569193
P51610,0.0009133901042549789
P36898,0.0009100927705099545
P09429,0.000908159191385689
Q9QR71,0.0009079046224995334
O43318,0.0009043066959849564
O15444,0.0008968030000634318
Q16778,0.0008966311868403358
Q62311,0.0008940787750679464
Q9R194,0.0008888432940122466
Q05193,0.0008805715024289792
Q5SW79,0.0008780947254008074
O75496,0.000877207159567916
P17947,0.0008728197965416505
Q99962,0.0008662324879677992
Q15831,0.0008639510774084543
P27824,0.0008582248174999683
O14640,0.0008578314036139994
P51679,0.0008573671885492989
Q86VP6,0.0008560621765753158
Q16543,0.0008514197108733765
P09661,0.0008508161139406102
Q12962,0.0008467309677242577
P28715,0.000843193124131044
P48736,0.0008362992746460192
Q15287,0.0008362806237007969
O95631,0.0008361139924432724
Q13257,0.000833341761707851
P42568,0.0008306962015045618
P27467,0.0008294183595432077
P14635,0.0008284913499332443
Q07955,0.0008196584787777155
Q9NPJ1,0.0008185977031042496
P02675,0.0008166817375134185
Q99836,0.0008140061533331203
P57081,0.0008134260864258952
Q99598,0.0008120299623017184
Q08509,0.0008116484721193732
Q05195,0.000810550505909222
Q8N163,0.0008089567578082509
P57078,0.0008077970257297473
P16581,0.0008045463394462673
O95347,0.0008010903101701363
O75154,0.000800409909567484
P09038,0.0008001979500371332
P61088,0.0007998365662248203
P67870,0.0007997568544186246
Q9UPN4,0.0007960113494507965
P56704,0.000793208610237936
P30307,0.0007931173491997926
Q9UKB1,0.0007930350015314414
Q99418,0.000791530300540809
O00268,0.0007892824651294361
P45481,0.0007887093028341777
Q9UMW8,0.0007835776085655027
Q92830,0.000783263968864864
O60447,0.0007805851941706305
Q13148,0.0007805726215685796
O75179,0.000779501406178503
Q9WUU8,0.0007791951498395926
P06401,0.0007757216422729496
Q93034,0.0007742530652882613
Q9UBU9,0.0007670359276797586
Q9Y3E7,0.0007601686079552291
Q9HCE1,0.0007529741633139966
Q15788,0.0007506212689303292
P26006,0.0007504856274588854
Q9Y6Q9,0.0007504582187043829
P69905,0.0007484851224929209
P30304,0.0007469296117447911
Q99543,0.0007351242853741964
Q99523,0.0007350616463023895
P25490,0.0007311021614594985
Q92743,0.0007309715293735458
Q8TEK3,0.0007309581126763929
Q00839,0.0007304924436977652
P49674,0.0007267433042650065
P88986,0.0007256498011812084
P31948,0.0007235794045580058
P17931,0.0007198412540735934
O60216,0.0007186630115091463
Q15003,0.0007178457516323288
Q9P289,0.0007170966788448446
P26045,0.0007170962185148579
P10644,0.0007170158838105494
Q16539,0.0007169303321302658
P46063,0.0007167835021899183
Q13393,0.0007156313866627828
O41954,0.0007154817514327828
P08670,0.0007147383081725211
Q14974,0.0007122960055951872
P35638,0.0007114200975677696
Q9H5V8,0.000711412433305497
P34244,0.0007101683803446899
O95271,0.0006999188019273119
O75143,0.0006991291703390542
P63211,0.0006985609890571232
Q53HL2,0.0006912499739733916
O43264,0.0006900921641918237
Q96IZ0,0.0006900224307254954
P08588,0.0006883745109043287
P30409,0.0006855250645057446
O00203,0.0006835578798869803
Q13572,0.0006805119780972531
Q92621,0.0006799475050889959
P28347,0.0006774180274166919
P42566,0.0006772969128141069
Q01860,0.0006756277421595183
P18615,0.0006741694961046623
P23771,0.0006741337178383311
O54943,0.0006732734413237507
Q8N365,0.0006729854926577726
Q9NR30,0.0006727855311896961
P17987,0.0006708899508850692
Q9Y2Z0,0.0006701577607510099
Q9H6E5,0.0006694549630425757
P52815,0.0006694410771044486
Q6P988,0.0006693577614756862
Q4ACU6,0.0006691078145893998
Q9NP77,0.0006691078145893998
P05231,0.0006691078145893998
P02647,0.0006691078145893997
Q8WUI4,0.0006691078145893997
P03495,0.0006691078145893997
Q86V81,0.0006691078145893997
O75140,0.0006691078145893997
P52799,0.0006691078145893997
P46100,0.0006691078145893997
Q9UM07,0.0006691078145893997
P01130,0.0006691078145893997
Q9UPY8,0.0006691078145893997
P61970,0.0006691078145893997
H9L447,0.0006691078145893997
Q9H0F7,0.0006691078145893997
Q96HQ2,0.0006691078145893997
P46092,0.0006691078145893997
P11474,0.0006691078145893997
P60880,0.0006691078145893997
Q15172,0.0006691078145893996
Q06455,0.0006691078145893996
P49662,0.0006690244989606376
P07858,0.0006690244989606375
Q15672,0.0006690244989606375
P29122,0.0006690244989606375
Q8IWV7,0.0006690244989606375
O14745,0.0006690244989606375
P01275,0.0006690244989606375
P00451,0.0006690244989606375
Q8VI67,0.0006690244989606375
P97260,0.0006690244989606375
Q9NR31,0.0006690244989606375
Q9EP80,0.0006690244989606375
P98082,0.0006690244989606375
O75604,0.0006690244989606375
P60896,0.0006690244989606375
Q9J3M8,0.0006690244989606375
Q03519,0.0006690244989606375
Q5PP90,0.0006690244989606375
Q16740,0.0006690244989606374
Q8NBW4,0.0006686287497240169
P36896,0.0006682996529904061
Q13263,0.0006673516286883067
Q6NZI2,0.0006633792303806887
Q14186,0.0006594398128312436
Q9HD42,0.0006556113829291603
P56524,0.0006546314048092301
P06241,0.0006535108932871358
Q5XUX0,0.0006508796463037949
Q13671,0.0006503835469336555
Q9Y383,0.0006494901969990635
O00571,0.0006446818033273542
Q01082,0.0006445021977191128
Q6TQR6,0.0006426169321883235
Q13227,0.000637685968158033
O95166,0.0006322744105764
Q8AXF4,0.0006317470910215101
P61077,0.0006311054927087625
P02545,0.0006305743054428645
Q13323,0.0006268949271742894
Q7Z3K3,0.0006256974551302787
Q96FW1,0.0006252227285192459
P18206,0.0006183926994408382
P62937,0.0006182884945613358
P14678,0.0006178434035000715
O15516,0.0006064839220997329
Q9H1Y0,0.0006049650198515211
Q9BSQ5,0.000604261451697184
Q96NB3,0.0006037498036433972
Q9JKV1,0.0006034362571227962
Q91XC0,0.0005991411914891234
P35232,0.0005979918273017147
Q9WTL8,0.0005977529672837543
Q9Y239,0.0005970910627218315
Q9UKL0,0.0005967136598572115
P39052,0.0005928547580309996
Q9H444,0.0005886097561187768
Q9YP87,0.0005879273160657268
P05787,0.0005863441880295258
Q00613,0.0005855935978509454
P43351,0.0005848101683260603
Q02790,0.0005841618043228372
P88990,0.0005809864015298908
Q15365,0.0005804725767544216
Q9UNP9,0.0005795318823013524
Q8NEB9,0.0005779922063019253
Q06330,0.0005719085358928312
Q9H492,0.000567850780712207
P30291,0.0005662126548021527
P83916,0.0005643741303559964
O75419,0.0005624539023448205
Q9H8V3,0.0005606238071178299
P49792,0.0005588449933707532
Q15717,0.0005588011850370972
P14859,0.0005504899517569986
P17480,0.0005493791914750044
P01584,0.0005480693344151119
O00592,0.0005440359075537604
P12755,0.0005434611114522553
Q16514,0.0005432070049098025
Q04637,0.0005424988695937373
P49281,0.0005358742798296729
O43474,0.0005305188298202439
P49959,0.0005302895156433889
P34080,0.0005301085452400592
P46777,0.0005294727378490603
Q92556,0.0005258704223160098
P21580,0.000524060362224374
Q86UQ8,0.0005231570298216764
P07910,0.0005225485982530937
Q9NPI1,0.0005201015793957858
P36873,0.0005198926085450619
Q3KNV8,0.0005170131313904237
P16234,0.0005146205438884595
P08648,0.0005136489580204033
Q16512,0.0005114298409664137
Q96FF9,0.0005112771134931177
P09086,0.000510575197663801
P78406,0.0005077605730212686
P29066,0.000505610344524689
Q71DI3,0.0005035721999085182
Q96E14,0.0005018100320348592
Q9WUL7,0.0005018100320348592
Q8BGY9,0.0005018100320348592
Q03112,0.0005014028899505204
Q14683,0.0005006884655619518
O15467,0.0004983792532576213
P55957,0.0004980534320171024
Q16611,0.0004953923007780998
O43707,0.0004952411466387843
Q9Y230,0.0004937107374350261
P50542,0.0004928221665801165
P49848,0.0004895855313593453
P26039,0.0004875510123558997
P49682,0.0004867661848209181
Q969G3,0.0004865917076479978
P07947,0.00048529527157954955
P61981,0.00048387255699684724
Q8WXE1,0.0004820593260743613
Q13362,0.0004800745947037453
O88384,0.0004758912172766788
O08816,0.00047532548691072395
O95863,0.00047495060905975594
P19447,0.00047421684690767476
P10914,0.00047388485048360264
Q96J02,0.000468354105948744
Q13619,0.0004670048205973571
O95140,0.0004669471199182236
P05230,0.0004656857005568403
Q13105,0.0004625583559101247
P84092,0.00046135531054193916
P23560,0.0004604432885496649
P07954,0.0004589955512819333
Q9Y6K1,0.00045810259212193417
Q13617,0.00045155735900046206
O14641,0.00045031580072679164
P33993,0.00044845185660506124
O75586,0.00044055525237820023
Q99963,0.000440309245776239
P30626,0.0004395433801140184
O94916,0.0004368592793331112
